29	62		1			
29	63	1	2			
29	65		1			
29	66	1	2			
29	68		1			
29	71		1			
29	72	1	2			
29	74		1			
29	75	1	2			
29	76	1	3			
29	77	1	4			
29	79		1			
29	81		1			
29	83		1			
29	85		1			
29	86	1	2			
29	87	1	3			
29	88	1	4			
29	89	1	5			
29	90	1	6			
29	91	1	7			
29	92	1	8			
29	96		1			
29	97	1	2			
29	98	1	3			
29	100		1			
30	3		1			
30	5		1			
30	8		1			
30	10		1			
30	12		1			
30	13	1	2			
30	15		1			
30	18		1			
30	20		1			
30	21	1	2			
30	22	1	3			
30	23	1	4			
30	25		1			
30	26	1	2			
30	28		1			
30	30		1			
30	31	1	2			
30	33		1			
30	34	1	2			
30	37		1			
30	38	1	2			
30	39	1	3			
30	40	1	4			
30	41	1	5			
30	43		1			
30	45		1			
30	48		1			
30	49	1	2			
30	50	1	3			
30	51	1	4			
30	52	1	5			
30	54		1			
30	56		1			
30	59		1			
30	61		1			
30	63		1			
30	64	1	2			
30	66		1			
30	67	1	2			
30	69		1			
30	70	1	2			
30	72		1			
30	73	1	2			
30	74	1	3			
30	76		1			
30	77	1	2			
30	78	1	3			
30	79	1	4			
30	80	1	5			
30	81	1	6			
30	82	1	7			
30	83	1	8			
30	87		1			
30	88	1	2			
30	89	1	3			
30	90	1	4			
30	92		1			
30	93	1	2			
30	95		1			
30	96	1	2			
30	97	1	3			
30	99		1			
30	100	1	2			
31	2		1			
31	4		1			
31	5	1	2			
31	7		1			
31	9		1			
31	10	1	2			
31	15		1			
31	16	1	2			
31	18		1			
31	19	1	2			
31	22		1			
31	23	1	2			
31	24	1	3			
31	25	1	4			
31	26	1	5			
31	28		1			
31	29	1	2			
31	30	1	3			
31	31	1	4			
31	32	1	5			
31	33	1	6			
31	34	1	7			
31	35	1	8			
31	38		1			
31	39	1	2			
31	42		1			
31	43	1	2			
31	44	1	3			
31	46		1			
31	48		1			
31	49	1	2			
31	50	1	3			
31	52		1			
31	53	1	2			
31	54	1	3			
31	56		1			
31	57	1	2			
31	58	1	3			
31	61		1			
31	62	1	2			
31	63	1	3			
31	64	1	4			
31	65	1	5			
31	67		1			
31	68	1	2			
31	70		1			
31	71	1	2			
31	72	1	3			
31	74		1			
31	77		1			
31	82		1			
31	83	1	2			
31	84	1	3			
31	85	1	4			
31	86	1	5			
31	88		1			
31	90		1			
31	91	1	2			
31	93		1			
31	94	1	2			
31	95	1	3			
31	98		1			
31	99	1	2			
32	1		1			
32	4		1			
32	7		1			
32	9		1			
32	10	1	2			
32	11	1	3			
32	12	1	4			
32	14		1			
32	15	1	2			
32	16	1	3			
32	18		1			
32	19	1	2			
32	21		1			
32	22	1	2			
32	23	1	3			
32	25		1			
32	27		1			
32	29		1			
32	32		1			
32	33	1	2			
32	37		1			
32	39		1			
32	40	1	2			
32	41	1	3			
32	43		1			
32	44	1	2			
32	45	1	3			
32	47		1			
32	48	1	2			
32	49	1	3			
32	51		1			
32	53		1			
32	55		1			
32	56	1	2			
32	57	1	3			
32	58	1	4			
32	59	1	5			
32	61		1			
32	63		1			
32	64	1	2			
32	65	1	3			
32	66	1	4			
32	69		1			
32	70	1	2			
32	71	1	3			
32	73		1			
32	74	1	2			
32	75	1	3			
32	76	1	4			
32	77	1	5			
32	78	1	6			
32	79	1	7			
32	80	1	8			
32	81	1	9			
32	82	1	10			
32	83	1	11			
32	86		1			
32	88		1			
32	89	1	2			
32	90	1	3			
32	91	1	4			
32	92	1	5			
32	93	1	6			
32	94	1	7			
32	96		1			
32	97	1	2			
32	100		1			
33	2		1			
33	3	1	2			
33	5		1			
33	6	1	2			
33	7	1	3			
33	8	1	4			
33	10		1			
33	12		1			
33	16		1			
33	18		1			
33	23		1			
33	24	1	2			
33	25	1	3			
33	26	1	4			
33	28		1			
33	31		1			
33	32	1	2			
33	35		1			
33	36	1	2			
33	38		1			
33	45		1			
33	47		1			
33	48	1	2			
33	50		1			
33	51	1	2			
33	52	1	3			
33	56		1			
33	57	1	2			
33	58	1	3			
33	61		1			
33	62	1	2			
33	63	1	3			
33	69		1			
33	71		1			
33	72	1	2			
33	76		1			
33	79		1			
33	81		1			
33	86		1			
33	88		1			
33	89	1	2			
33	90	1	3			
33	92		1			
33	94		1			
33	95	1	2			
33	96	1	3			
33	100		1			
34	2		1			
34	4		1			
34	8		1			
34	10		1			
34	11	1	2			
34	12	1	3			
34	13	1	4			
34	15		1			
34	20		1			
34	21	1	2			
34	23		1			
34	25		1			
34	27		1			
34	29		1			
34	30	1	2			
34	32		1			
34	33	1	2			
34	34	1	3			
34	35	1	4			
34	36	1	5			
34	37	1	6			
34	38	1	7			
34	39	1	8			
34	40	1	9			
34	42		1			
34	47		1			
34	49		1			
34	52		1			
34	53	1	2			
34	55		1			
34	56	1	2			
34	57	1	3			
34	59		1			
34	60	1	2			
34	63		1			
34	64	1	2			
34	65	1	3			
34	66	1	4			
34	69		1			
34	70	1	2			
34	72		1			
34	73	1	2			
34	74	1	3			
34	75	1	4			
34	76	1	5			
34	77	1	6			
34	78	1	7			
34	79	1	8			
34	81		1			
34	83		1			
34	84	1	2			
34	86		1			
34	88		1			
34	89	1	2			
34	90	1	3			
34	91	1	4			
34	92	1	5			
34	93	1	6			
34	95		1			
34	98		1			
34	99	1	2			
34	100	1	3			
35	1		1			
35	2	1	2			
35	5		1			
35	7		1			
35	8	1	2			
35	9	1	3			
35	10	1	4			
35	11	1	5			
35	12	1	6			
35	13	1	7			
35	14	1	8			
35	17		1			
35	18	1	2			
35	21		1			
35	22	1	2			
35	27		1			
35	28	1	2			
35	30		1			
35	31	1	2			
35	32	1	3			
35	33	1	4			
35	35		1			
35	38		1			
35	40		1			
35	41	1	2			
35	44		1			
35	45	1	2			
35	46	1	3			
35	47	1	4			
35	49		1			
35	50	1	2			
35	51	1	3			
35	53		1			
35	54	1	2			
35	56		1			
35	60		1			
35	61	1	2			
35	62	1	3			
35	64		1			
35	68		1			
35	69	1	2			
35	70	1	3			
35	71	1	4			
35	72	1	5			
35	73	1	6			
35	75		1			
35	77		1			
35	79		1			
35	80	1	2			
35	81	1	3			
35	82	1	4			
35	83	1	5			
35	84	1	6			
35	85	1	7			
35	86	1	8			
35	87	1	9			
35	90		1			
35	91	1	2			
35	93		1			
35	94	1	2			
35	95	1	3			
35	97		1			
35	98	1	2			
35	99	1	3			
35	100	1	4			
36	2		1			
36	4		1			
36	5	1	2			
36	7		1			
36	8	1	2			
36	9	1	3			
36	10	1	4			
36	11	1	5			
36	12	1	6			
36	13	1	7			
36	16		1			
36	18		1			
36	19	1	2			
36	20	1	3			
36	24		1			
36	26		1			
36	28		1			
36	30		1			
36	32		1			
36	36		1			
36	37	1	2			
36	38	1	3			
36	39	1	4			
36	40	1	5			
36	41	1	6			
36	43		1			
36	46		1			
36	47	1	2			
36	48	1	3			
36	50		1			
36	51	1	2			
36	54		1			
36	55	1	2			
36	56	1	3			
36	57	1	4			
36	58	1	5			
36	60		1			
36	62		1			
36	63	1	2			
36	64	1	3			
36	66		1			
36	67	1	2			
36	69		1			
36	70	1	2			
36	71	1	3			
36	73		1			
36	74	1	2			
36	75	1	3			
36	78		1			
36	79	1	2			
36	80	1	3			
36	82		1			
36	83	1	2			
36	86		1			
36	87	1	2			
36	92		1			
36	93	1	2			
36	95		1			
36	96	1	2			
36	97	1	3			
36	98	1	4			
37	2		1			
37	7		1			
37	8	1	2			
37	9	1	3			
37	12		1			
37	13	1	2			
37	14	1	3			
37	15	1	4			
37	16	1	5			
37	17	1	6			
37	18	1	7			
37	19	1	8			
37	21		1			
37	22	1	2			
37	23	1	3			
37	24	1	4			
37	25	1	5			
37	27		1			
37	29		1			
37	30	1	2			
37	32		1			
37	34		1			
37	35	1	2			
37	36	1	3			
37	38		1			
37	39	1	2			
37	42		1			
37	43	1	2			
37	45		1			
37	46	1	2			
37	47	1	3			
37	49		1			
37	50	1	2			
37	52		1			
37	53	1	2			
37	54	1	3			
37	55	1	4			
37	56	1	5			
37	57	1	6			
37	58	1	7			
37	59	1	8			
37	62		1			
37	64		1			
37	65	1	2			
37	69		1			
37	70	1	2			
37	72		1			
37	73	1	2			
37	74	1	3			
37	78		1			
37	79	1	2			
37	80	1	3			
37	82		1			
37	83	1	2			
37	84	1	3			
37	86		1			
37	88		1			
37	96		1			
37	97	1	2			
37	98	1	3			
37	99	1	4			
37	100	1	5			
38	3		1			
38	4	1	2			
38	5	1	3			
38	7		1			
38	8	1	2			
38	9	1	3			
38	10	1	4			
38	13		1			
38	15		1			
38	20		1			
38	24		1			
38	25	1	2			
38	27		1			
38	28	1	2			
38	30		1			
38	31	1	2			
38	34		1			
38	35	1	2			
38	37		1			
38	40		1			
38	41	1	2			
38	43		1			
38	44	1	2			
38	45	1	3			
38	48		1			
38	50		1			
38	52		1			
38	53	1	2			
38	57		1			
38	58	1	2			
38	59	1	3			
38	63		1			
38	67		1			
38	68	1	2			
38	71		1			
38	72	1	2			
38	74		1			
38	75	1	2			
38	76	1	3			
38	77	1	4			
38	78	1	5			
38	79	1	6			
38	80	1	7			
38	87		1			
38	88	1	2			
38	92		1			
38	94		1			
38	96		1			
38	97	1	2			
38	98	1	3			
38	99	1	4			
38	100	1	5			
39	1		1			
39	2	1	2			
39	4		1			
39	6		1			
39	8		1			
39	9	1	2			
39	10	1	3			
39	12		1			
39	13	1	2			
39	16		1			
39	17	1	2			
39	18	1	3			
39	19	1	4			
39	20	1	5			
39	21	1	6			
39	22	1	7			
39	24		1			
39	26		1			
39	27	1	2			
39	29		1			
39	30	1	2			
39	31	1	3			
39	32	1	4			
39	33	1	5			
39	34	1	6			
39	35	1	7			
39	37		1			
39	38	1	2			
39	39	1	3			
39	41		1			
39	43		1			
39	44	1	2			
39	46		1			
39	47	1	2			
39	48	1	3			
39	50		1			
39	51	1	2			
39	53		1			
39	54	1	2			
39	55	1	3			
39	58		1			
39	59	1	2			
39	60	1	3			
39	61	1	4			
39	62	1	5			
39	63	1	6			
39	65		1			
39	66	1	2			
39	67	1	3			
39	68	1	4			
39	69	1	5			
39	70	1	6			
39	72		1			
39	73	1	2			
39	74	1	3			
39	76		1			
39	77	1	2			
39	78	1	3			
39	80		1			
39	84		1			
39	85	1	2			
39	87		1			
39	88	1	2			
39	89	1	3			
39	91		1			
39	92	1	2			
39	94		1			
39	95	1	2			
39	96	1	3			
39	97	1	4			
39	98	1	5			
39	99	1	6			
39	100	1	7			
40	1		1			
40	2	1	2			
40	4		1			
40	7		1			
40	10		1			
40	11	1	2			
40	13		1			
40	14	1	2			
40	15	1	3			
40	17		1			
40	18	1	2			
40	19	1	3			
40	21		1			
40	22	1	2			
40	24		1			
40	25	1	2			
40	26	1	3			
40	27	1	4			
40	29		1			
40	30	1	2			
40	31	1	3			
40	33		1			
40	34	1	2			
40	36		1			
40	37	1	2			
40	38	1	3			
40	39	1	4			
40	42		1			
40	44		1			
40	45	1	2			
40	47		1			
40	48	1	2			
40	49	1	3			
40	52		1			
40	53	1	2			
40	54	1	3			
40	55	1	4			
40	56	1	5			
40	58		1			
40	60		1			
40	61	1	2			
40	63		1			
40	64	1	2			
40	66		1			
40	67	1	2			
40	70		1			
40	72		1			
40	73	1	2			
40	75		1			
40	76	1	2			
40	78		1			
40	80		1			
40	81	1	2			
40	82	1	3			
40	83	1	4			
40	84	1	5			
40	85	1	6			
40	86	1	7			
40	87	1	8			
40	88	1	9			
40	92		1			
40	93	1	2			
40	94	1	3			
40	95	1	4			
41	1		1			
41	4		1			
41	6		1			
41	7	1	2			
41	8	1	3			
41	9	1	4			
41	10	1	5			
41	11	1	6			
41	14		1			
41	15	1	2			
41	16	1	3			
41	17	1	4			
41	18	1	5			
41	22		1			
41	23	1	2			
41	25		1			
41	26	1	2			
41	27	1	3			
41	28	1	4			
41	31		1			
41	32	1	2			
41	33	1	3			
41	34	1	4			
41	36		1			
41	37	1	2			
41	39		1			
41	40	1	2			
41	41	1	3			
41	43		1			
41	44	1	2			
41	48		1			
41	49	1	2			
41	50	1	3			
41	51	1	4			
41	52	1	5			
41	53	1	6			
41	55		1			
41	56	1	2			
41	61		1			
41	62	1	2			
41	67		1			
41	71		1			
41	74		1			
41	76		1			
41	78		1			
41	79	1	2			
41	81		1			
41	82	1	2			
41	83	1	3			
41	85		1			
41	86	1	2			
41	87	1	3			
41	88	1	4			
41	89	1	5			
41	94		1			
41	95	1	2			
41	96	1	3			
41	97	1	4			
41	99		1			
41	100	1	2			
42	1		1			
42	2	1	2			
42	5		1			
42	7		1			
42	8	1	2			
42	9	1	3			
42	10	1	4			
42	11	1	5			
42	13		1			
42	14	1	2			
42	20		1			
42	23		1			
42	24	1	2			
42	25	1	3			
42	27		1			
42	30		1			
42	31	1	2			
42	33		1			
42	34	1	2			
42	35	1	3			
42	38		1			
42	41		1			
42	43		1			
42	44	1	2			
42	45	1	3			
42	46	1	4			
42	48		1			
42	50		1			
42	51	1	2			
42	52	1	3			
42	54		1			
42	55	1	2			
42	56	1	3			
42	57	1	4			
42	58	1	5			
42	60		1			
42	61	1	2			
42	62	1	3			
42	64		1			
42	65	1	2			
42	69		1			
42	70	1	2			
42	71	1	3			
42	72	1	4			
42	74		1			
42	76		1			
42	77	1	2			
42	78	1	3			
42	79	1	4			
42	81		1			
42	82	1	2			
42	84		1			
42	85	1	2			
42	86	1	3			
42	88		1			
42	89	1	2			
42	92		1			
42	93	1	2			
42	95		1			
42	96	1	2			
42	98		1			
42	100		1			
43	3		1			
43	4	1	2			
43	5	1	3			
43	7		1			
43	8	1	2			
43	9	1	3			
43	10	1	4			
43	11	1	5			
43	13		1			
43	14	1	2			
43	15	1	3			
43	19		1			
43	20	1	2			
43	21	1	3			
43	22	1	4			
43	24		1			
43	26		1			
43	29		1			
43	30	1	2			
43	32		1			
43	36		1			
43	39		1			
43	40	1	2			
43	41	1	3			
43	42	1	4			
43	43	1	5			
43	44	1	6			
43	46		1			
43	47	1	2			
43	49		1			
43	52		1			
43	54		1			
43	57		1			
43	58	1	2			
43	59	1	3			
43	60	1	4			
43	61	1	5			
43	63		1			
43	64	1	2			
43	65	1	3			
43	66	1	4			
43	69		1			
43	71		1			
43	72	1	2			
43	73	1	3			
43	75		1			
43	77		1			
43	78	1	2			
43	83		1			
43	85		1			
43	88		1			
43	89	1	2			
43	95		1			
43	96	1	2			
43	97	1	3			
43	99		1			
43	100	1	2			
44	1		1			
44	3		1			
44	5		1			
44	7		1			
44	9		1			
44	10	1	2			
44	13		1			
44	15		1			
44	16	1	2			
44	19		1			
44	20	1	2			
44	21	1	3			
44	23		1			
44	25		1			
44	26	1	2			
44	29		1			
44	32		1			
44	34		1			
44	35	1	2			
44	38		1			
44	39	1	2			
44	41		1			
44	42	1	2			
44	43	1	3			
44	45		1			
44	46	1	2			
44	48		1			
44	49	1	2			
44	51		1			
44	52	1	2			
44	53	1	3			
44	54	1	4			
44	55	1	5			
44	56	1	6			
44	58		1			
44	60		1			
44	61	1	2			
44	62	1	3			
44	64		1			
44	68		1			
44	70		1			
44	71	1	2			
44	73		1			
44	74	1	2			
44	77		1			
44	78	1	2			
44	79	1	3			
44	83		1			
44	84	1	2			
44	85	1	3			
44	86	1	4			
44	87	1	5			
44	89		1			
44	92		1			
44	94		1			
44	97		1			
44	98	1	2			
44	99	1	3			
45	4		1			
45	7		1			
45	9		1			
45	12		1			
45	13	1	2			
45	14	1	3			
45	15	1	4			
45	17		1			
45	18	1	2			
45	20		1			
45	21	1	2			
45	24		1			
45	25	1	2			
45	27		1			
45	29		1			
45	30	1	2			
45	31	1	3			
45	33		1			
45	36		1			
45	37	1	2			
45	38	1	3			
45	42		1			
45	45		1			
45	47		1			
45	48	1	2			
45	49	1	3			
45	50	1	4			
45	51	1	5			
45	52	1	6			
45	54		1			
45	55	1	2			
45	57		1			
45	60		1			
45	61	1	2			
45	62	1	3			
45	69		1			
45	73		1			
45	76		1			
45	77	1	2			
45	79		1			
45	81		1			
45	83		1			
45	85		1			
45	86	1	2			
45	89		1			
45	90	1	2			
45	92		1			
45	94		1			
45	95	1	2			
45	97		1			
45	98	1	2			
45	99	1	3			
46	1		1			
46	5		1			
46	6	1	2			
46	11		1			
46	12	1	2			
46	13	1	3			
46	14	1	4			
46	15	1	5			
46	16	1	6			
46	19		1			
46	20	1	2			
46	23		1			
46	24	1	2			
46	27		1			
46	28	1	2			
46	30		1			
46	32		1			
46	39		1			
46	40	1	2			
46	41	1	3			
46	42	1	4			
46	43	1	5			
46	44	1	6			
46	45	1	7			
46	47		1			
46	48	1	2			
46	50		1			
46	51	1	2			
46	54		1			
46	55	1	2			
46	56	1	3			
46	57	1	4			
46	59		1			
46	60	1	2			
46	61	1	3			
46	62	1	4			
46	63	1	5			
46	65		1			
46	66	1	2			
46	69		1			
46	72		1			
46	74		1			
46	75	1	2			
46	79		1			
46	80	1	2			
46	81	1	3			
46	82	1	4			
46	84		1			
46	85	1	2			
46	86	1	3			
46	87	1	4			
46	90		1			
46	91	1	2			
46	92	1	3			
46	94		1			
46	95	1	2			
46	97		1			
46	99		1			
46	100	1	2			
47	2		1			
47	4		1			
47	6		1			
47	8		1			
47	9	1	2			
47	10	1	3			
47	11	1	4			
47	12	1	5			
47	13	1	6			
47	15		1			
47	17		1			
47	19		1			
47	20	1	2			
47	21	1	3			
47	22	1	4			
47	23	1	5			
47	24	1	6			
47	25	1	7			
47	28		1			
47	29	1	2			
47	32		1			
47	34		1			
47	35	1	2			
47	36	1	3			
47	38		1			
47	39	1	2			
47	40	1	3			
47	41	1	4			
47	42	1	5			
47	43	1	6			
47	44	1	7			
47	46		1			
47	47	1	2			
47	50		1			
47	52		1			
47	55		1			
47	56	1	2			
47	57	1	3			
47	59		1			
47	60	1	2			
47	61	1	3			
47	62	1	4			
47	66		1			
47	67	1	2			
47	68	1	3			
47	69	1	4			
47	70	1	5			
47	73		1			
47	74	1	2			
47	76		1			
47	77	1	2			
47	79		1			
47	80	1	2			
47	81	1	3			
47	82	1	4			
47	84		1			
47	85	1	2			
47	88		1			
47	92		1			
47	93	1	2			
47	94	1	3			
47	95	1	4			
47	96	1	5			
47	98		1			
47	99	1	2			
47	100	1	3			
48	2		1			
48	3	1	2			
48	4	1	3			
48	5	1	4			
48	6	1	5			
48	8		1			
48	9	1	2			
48	10	1	3			
48	12		1			
48	13	1	2			
48	14	1	3			
48	17		1			
48	20		1			
48	21	1	2			
48	22	1	3			
48	23	1	4			
48	24	1	5			
48	25	1	6			
48	28		1			
48	29	1	2			
48	31		1			
48	32	1	2			
48	34		1			
48	36		1			
48	38		1			
48	40		1			
48	41	1	2			
48	42	1	3			
48	44		1			
48	45	1	2			
48	46	1	3			
48	49		1			
48	51		1			
48	52	1	2			
48	55		1			
48	57		1			
48	59		1			
48	60	1	2			
48	61	1	3			
48	63		1			
48	64	1	2			
48	65	1	3			
48	67		1			
48	68	1	2			
48	71		1			
48	72	1	2			
48	73	1	3			
48	75		1			
48	79		1			
48	80	1	2			
48	81	1	3			
48	82	1	4			
48	83	1	5			
48	84	1	6			
48	85	1	7			
48	89		1			
48	91		1			
48	92	1	2			
48	94		1			
48	95	1	2			
48	96	1	3			
48	97	1	4			
48	98	1	5			
49	1		1			
49	2	1	2			
49	4		1			
49	5	1	2			
49	6	1	3			
49	7	1	4			
49	8	1	5			
49	9	1	6			
49	11		1			
49	12	1	2			
49	15		1			
49	18		1			
49	19	1	2			
49	20	1	3			
49	21	1	4			
49	22	1	5			
49	24		1			
49	25	1	2			
49	28		1			
49	30		1			
49	32		1			
49	34		1			
49	35	1	2			
49	39		1			
49	40	1	2			
49	41	1	3			
49	45		1			
49	46	1	2			
49	48		1			
49	50		1			
49	51	1	2			
49	53		1			
49	54	1	2			
49	56		1			
49	58		1			
49	59	1	2			
49	61		1			
49	63		1			
49	64	1	2			
49	65	1	3			
49	68		1			
49	70		1			
49	72		1			
49	73	1	2			
49	74	1	3			
49	76		1			
49	77	1	2			
49	78	1	3			
49	79	1	4			
49	80	1	5			
49	81	1	6			
49	82	1	7			
49	83	1	8			
49	84	1	9			
49	85	1	10			
49	86	1	11			
49	88		1			
49	89	1	2			
49	95		1			
49	98		1			
49	99	1	2			
50	2		1			
50	3	1	2			
50	5		1			
50	7		1			
50	8	1	2			
50	9	1	3			
50	10	1	4			
50	13		1			
50	14	1	2			
50	18		1			
50	22		1			
50	23	1	2			
50	25		1			
50	30		1			
50	31	1	2			
50	32	1	3			
50	33	1	4			
50	34	1	5			
50	40		1			
50	41	1	2			
50	42	1	3			
50	44		1			
50	45	1	2			
50	48		1			
50	49	1	2			
50	50	1	3			
50	51	1	4			
50	52	1	5			
50	53	1	6			
50	54	1	7			
50	57		1			
50	58	1	2			
50	61		1			
50	62	1	2			
50	63	1	3			
50	64	1	4			
50	66		1			
50	67	1	2			
50	68	1	3			
50	72		1			
50	74		1			
50	76		1			
50	78		1			
50	79	1	2			
50	80	1	3			
50	82		1			
50	84		1			
50	85	1	2			
50	92		1			
50	93	1	2			
50	95		1			
50	96	1	2			
50	97	1	3			
50	98	1	4			
50	99	1	5			
51	1		1			
51	2	1	2			
51	3	1	3			
51	6		1			
51	9		1			
51	10	1	2			
51	12		1			
51	15		1			
51	16	1	2			
51	17	1	3			
51	18	1	4			
51	19	1	5			
51	20	1	6			
51	21	1	7			
51	22	1	8			
51	25		1			
51	26	1	2			
51	28		1			
51	32		1			
51	33	1	2			
51	34	1	3			
51	35	1	4			
51	37		1			
51	38	1	2			
51	41		1			
51	42	1	2			
51	45		1			
51	46	1	2			
51	50		1			
51	52		1			
51	53	1	2			
51	54	1	3			
51	56		1			
51	57	1	2			
51	58	1	3			
51	60		1			
51	63		1			
51	66		1			
51	67	1	2			
51	68	1	3			
51	69	1	4			
51	70	1	5			
51	71	1	6			
51	76		1			
51	78		1			
51	79	1	2			
51	82		1			
51	83	1	2			
51	84	1	3			
51	86		1			
51	91		1			
51	92	1	2			
51	93	1	3			
51	94	1	4			
51	97		1			
51	99		1			
52	3		1			
52	4	1	2			
52	5	1	3			
52	6	1	4			
52	7	1	5			
52	10		1			
52	13		1			
52	14	1	2			
52	15	1	3			
52	17		1			
52	19		1			
52	20	1	2			
52	21	1	3			
52	23		1			
52	24	1	2			
52	25	1	3			
52	27		1			
52	28	1	2			
52	29	1	3			
52	30	1	4			
52	31	1	5			
52	40		1			
52	41	1	2			
52	43		1			
52	49		1			
52	50	1	2			
52	51	1	3			
52	52	1	4			
52	53	1	5			
52	56		1			
52	59		1			
52	60	1	2			
52	65		1			
52	67		1			
52	68	1	2			
52	69	1	3			
52	73		1			
52	75		1			
52	76	1	2			
52	77	1	3			
52	78	1	4			
52	81		1			
52	82	1	2			
52	83	1	3			
52	84	1	4			
52	85	1	5			
52	86	1	6			
52	87	1	7			
52	92		1			
52	93	1	2			
52	94	1	3			
52	95	1	4			
52	97		1			
52	98	1	2			
52	99	1	3			
53	3		1			
53	4	1	2			
53	5	1	3			
53	6	1	4			
53	7	1	5			
53	8	1	6			
53	9	1	7			
53	11		1			
53	12	1	2			
53	13	1	3			
53	14	1	4			
53	15	1	5			
53	16	1	6			
53	17	1	7			
53	18	1	8			
53	19	1	9			
53	20	1	10			
53	21	1	11			
53	23		1			
53	24	1	2			
53	25	1	3			
53	26	1	4			
53	27	1	5			
53	28	1	6			
53	31		1			
53	33		1			
53	34	1	2			
53	35	1	3			
53	36	1	4			
53	37	1	5			
53	38	1	6			
53	39	1	7			
53	43		1			
53	46		1			
53	47	1	2			
53	48	1	3			
53	49	1	4			
53	51		1			
53	52	1	2			
53	53	1	3			
53	54	1	4			
53	55	1	5			
53	56	1	6			
53	58		1			
53	59	1	2			
53	60	1	3			
53	64		1			
53	67		1			
53	68	1	2			
53	69	1	3			
53	74		1			
53	75	1	2			
53	77		1			
53	79		1			
53	80	1	2			
53	81	1	3			
53	83		1			
53	84	1	2			
53	86		1			
53	87	1	2			
53	88	1	3			
53	89	1	4			
53	90	1	5			
53	94		1			
53	95	1	2			
53	100		1			
54	2		1			
54	3	1	2			
54	4	1	3			
54	5	1	4			
54	7		1			
54	9		1			
54	11		1			
54	12	1	2			
54	13	1	3			
54	14	1	4			
54	15	1	5			
54	16	1	6			
54	18		1			
54	19	1	2			
54	20	1	3			
54	21	1	4			
54	24		1			
54	25	1	2			
54	26	1	3			
54	29		1			
54	31		1			
54	32	1	2			
54	33	1	3			
54	35		1			
54	36	1	2			
54	37	1	3			
54	38	1	4			
54	39	1	5			
54	41		1			
54	43		1			
54	44	1	2			
54	47		1			
54	48	1	2			
54	50		1			
54	52		1			
54	53	1	2			
54	59		1			
54	60	1	2			
54	64		1			
54	65	1	2			
54	68		1			
54	69	1	2			
54	70	1	3			
54	71	1	4			
54	72	1	5			
54	74		1			
54	76		1			
54	77	1	2			
54	78	1	3			
54	79	1	4			
54	80	1	5			
54	81	1	6			
54	83		1			
54	86		1			
54	87	1	2			
54	90		1			
54	91	1	2			
54	94		1			
54	95	1	2			
54	96	1	3			
54	97	1	4			
54	99		1			
55	2		1			
55	3	1	2			
55	4	1	3			
55	5	1	4			
55	7		1			
55	8	1	2			
55	9	1	3			
55	10	1	4			
55	12		1			
55	13	1	2			
55	14	1	3			
55	15	1	4			
55	17		1			
55	18	1	2			
55	20		1			
55	28		1			
55	29	1	2			
55	32		1			
55	33	1	2			
55	34	1	3			
55	35	1	4			
55	36	1	5			
55	37	1	6			
55	38	1	7			
55	39	1	8			
55	42		1			
55	47		1			
55	48	1	2			
55	49	1	3			
55	52		1			
55	53	1	2			
55	54	1	3			
55	56		1			
55	57	1	2			
55	58	1	3			
55	61		1			
55	64		1			
55	66		1			
55	67	1	2			
55	70		1			
55	73		1			
55	74	1	2			
55	75	1	3			
55	77		1			
55	78	1	2			
55	80		1			
55	81	1	2			
55	82	1	3			
55	84		1			
55	85	1	2			
55	87		1			
55	89		1			
55	90	1	2			
55	94		1			
55	95	1	2			
55	97		1			
55	98	1	2			
55	99	1	3			
55	100	1	4			
56	2		1			
56	3	1	2			
56	5		1			
56	8		1			
56	9	1	2			
56	11		1			
56	13		1			
56	15		1			
56	16	1	2			
56	19		1			
56	20	1	2			
56	22		1			
56	25		1			
56	26	1	2			
56	27	1	3			
56	31		1			
56	32	1	2			
56	33	1	3			
56	34	1	4			
56	38		1			
56	39	1	2			
56	40	1	3			
56	41	1	4			
56	42	1	5			
56	43	1	6			
56	46		1			
56	47	1	2			
56	48	1	3			
56	49	1	4			
56	50	1	5			
56	52		1			
56	53	1	2			
56	54	1	3			
56	57		1			
56	61		1			
56	64		1			
56	69		1			
56	71		1			
56	72	1	2			
56	73	1	3			
56	76		1			
56	78		1			
56	80		1			
56	81	1	2			
56	82	1	3			
56	83	1	4			
56	84	1	5			
56	85	1	6			
56	87		1			
56	89		1			
56	90	1	2			
56	93		1			
56	94	1	2			
56	97		1			
56	98	1	2			
56	99	1	3			
56	100	1	4			
57	1		1			
57	2	1	2			
57	8		1			
57	10		1			
57	14		1			
57	16		1			
57	18		1			
57	19	1	2			
57	20	1	3			
57	21	1	4			
57	22	1	5			
57	23	1	6			
57	24	1	7			
57	25	1	8			
57	26	1	9			
57	28		1			
57	32		1			
57	33	1	2			
57	36		1			
57	37	1	2			
57	41		1			
57	42	1	2			
57	44		1			
57	45	1	2			
57	46	1	3			
57	47	1	4			
57	49		1			
57	50	1	2			
57	52		1			
57	53	1	2			
57	58		1			
57	59	1	2			
57	62		1			
57	64		1			
57	65	1	2			
57	66	1	3			
57	68		1			
57	70		1			
57	72		1			
57	74		1			
57	76		1			
57	77	1	2			
57	78	1	3			
57	79	1	4			
57	80	1	5			
57	81	1	6			
57	85		1			
57	86	1	2			
57	87	1	3			
57	88	1	4			
57	89	1	5			
57	91		1			
57	92	1	2			
57	93	1	3			
57	94	1	4			
57	96		1			
